0,1
train_256/drinking_beer/2XLhI47SOdo_000008_000018.mp4,drinking_beer
train_256/drinking_beer/01jnd0aVqvk_000045_000055.mp4,drinking_beer
train_256/drinking_beer/17cB20ly3Qo_000041_000051.mp4,drinking_beer
train_256/drinking_beer/0zMoHv0yK4_000003_000013.mp4,drinking_beer
train_256/drinking_beer/3_H7RgPUQxM_000011_000021.mp4,drinking_beer
train_256/drinking_beer/0kDD-AhG_o_000107_000117.mp4,drinking_beer
train_256/drinking_beer/13TM50BdAFQ_000001_000011.mp4,drinking_beer
train_256/drinking_beer/3UaT923gEU_000106_000116.mp4,drinking_beer
train_256/drinking_beer/1zUD9oFUAWU_000007_000017.mp4,drinking_beer
train_256/drinking_beer/09skRAx0er8_000007_000017.mp4,drinking_beer
train_256/drinking_beer/2P9rS3dDeyk_000028_000038.mp4,drinking_beer
train_256/drinking_shots/04NyBK_C_h0_000001_000011.mp4,drinking_shots
train_256/drinking_shots/0GIc6gWGuhU_000000_000010.mp4,drinking_shots
train_256/drinking_shots/0jNFcr6wvFk_000014_000024.mp4,drinking_shots
train_256/drinking_shots/0Q_osPqNtE_000000_000010.mp4,drinking_shots
train_256/drinking_shots/0ql2oEqTuMk_000044_000054.mp4,drinking_shots
train_256/drinking_shots/1kVPuP4SMtk_000029_000039.mp4,drinking_shots
train_256/drinking_shots/1so9-8alZwA_000019_000029.mp4,drinking_shots
train_256/drinking_shots/1Uw8hT3pS5A_000177_000187.mp4,drinking_shots
train_256/drinking_shots/2FiQtUVHJvE_000004_000014.mp4,drinking_shots
train_256/drinking_shots/2kJmwT7t7iM_000122_000132.mp4,drinking_shots
train_256/drinking_shots/2o5CoUTdB10_000010_000020.mp4,drinking_shots
train_256/drinking_shots/2ZH0n5EAJVY_000012_000022.mp4,drinking_shots
train_256/drinking_shots/324KYNOHS6Y_000041_000051.mp4,drinking_shots
train_256/drinking_shots/3c-esN1VHbk_000004_000014.mp4,drinking_shots
train_256/drinking_shots/3jhoSl18LDI_000009_000019.mp4,drinking_shots
train_256/drinking_shots/3u0zGTdFCsw_000024_000034.mp4,drinking_shots
train_256/drinking_shots/3YeNgtAmPx8_000033_000043.mp4,drinking_shots
train_256/drinking_shots/4haZVWuL98M_000168_000178.mp4,drinking_shots
train_256/drinking_shots/4zA491dVlk_000006_000016.mp4,drinking_shots
train_256/drinking_shots/51XwxmZifeA_000044_000054.mp4,drinking_shots
train_256/drinking_shots/5NP93lDKXK0_000102_000112.mp4,drinking_shots
train_256/driving_car/0sDET375rhI_000007_000017.mp4,driving_car
train_256/driving_car/0ov3PP_n2Vo_000085_000095.mp4,driving_car
train_256/driving_car/0phpwk9Ztkk_000006_000016.mp4,driving_car
train_256/driving_car/0sCM2xB5PDc_000002_000012.mp4,driving_car
train_256/driving_car/0tL7KrdYv4A_000007_000017.mp4,driving_car
train_256/driving_car/0z5IBF2JqJ4_000016_000026.mp4,driving_car
train_256/driving_car/0WCttfSBVS8_000117_000127.mp4,driving_car
train_256/driving_car/-ZuX75dPd0Q_000035_000045.mp4,driving_car
train_256/driving_car/00P8qGvMgX4_000087_000097.mp4,driving_car
train_256/driving_car/08us014ZLkU_000105_000115.mp4,driving_car
train_256/driving_car/-WxwExdx9g4_000010_000020.mp4,driving_car
train_256/driving_car/13qJZYboiKk_000028_000038.mp4,driving_car
train_256/driving_car/0i_5YBnQdac_000051_000061.mp4,driving_car
train_256/driving_car/0Zca-a_Zn8o_000045_000055.mp4,driving_car
train_256/driving_car/0VKc8TbBloE_000024_000034.mp4,driving_car
train_256/driving_car/0OcMQ2Z49gw_000045_000055.mp4,driving_car
train_256/driving_car/11_Sc27Rwxo_000020_000030.mp4,driving_car
train_256/driving_car/0CVnwFc58Rg_000097_000107.mp4,driving_car
train_256/driving_car/09hrf4tspQM_000007_000017.mp4,driving_car
train_256/driving_car/0dPCzZIagSo_000048_000058.mp4,driving_car
train_256/driving_car/0i1VwFAnc8Y_000120_000130.mp4,driving_car
train_256/driving_tractor/0DuzpyFOVcw_000222_000232.mp4,driving_tractor
train_256/driving_tractor/0K-TPlc1l8E_000068_000078.mp4,driving_tractor
train_256/driving_tractor/0z4nrR-Hs5o_000125_000135.mp4,driving_tractor
train_256/driving_tractor/18DpXhELiOg_000016_000026.mp4,driving_tractor
train_256/driving_tractor/1bmDo8D-uFo_000024_000034.mp4,driving_tractor
train_256/driving_tractor/1lnKwJH_H_4_000097_000107.mp4,driving_tractor
train_256/driving_tractor/1QgtdUjon5c_000077_000087.mp4,driving_tractor
train_256/driving_tractor/1QUUZCi7YwQ_000127_000137.mp4,driving_tractor
train_256/driving_tractor/1TqqoB1c54_000051_000061.mp4,driving_tractor
train_256/driving_tractor/1zWOD8Bd7sk_000021_000031.mp4,driving_tractor
train_256/driving_tractor/2pZ70Cel0HA_000025_000035.mp4,driving_tractor
train_256/driving_tractor/3_DQCR-2Mos_000003_000013.mp4,driving_tractor
train_256/driving_tractor/32fHmaSLEyw_000062_000072.mp4,driving_tractor
train_256/driving_tractor/3hitZR7Tq6Y_000069_000079.mp4,driving_tractor
train_256/driving_tractor/3pQ5uDFWHLw_000081_000091.mp4,driving_tractor
train_256/driving_tractor/3sDNdTTzLlA_000063_000073.mp4,driving_tractor
train_256/driving_tractor/4eg-Aie8mc_000592_000602.mp4,driving_tractor
train_256/driving_tractor/4nWAMzCRN64_000094_000104.mp4,driving_tractor
train_256/driving_tractor/5Xwofi12jok_000042_000052.mp4,driving_tractor
train_256/driving_tractor/6eXwwQ053pg_000010_000020.mp4,driving_tractor
train_256/driving_tractor/7-AWEBVE-7g_000040_000050.mp4,driving_tractor
train_256/drop_kicking/00RgI9DqlUY_000003_000013.mp4,drop_kicking
train_256/drop_kicking/05T7F8NC3h4_000018_000028.mp4,drop_kicking
train_256/drop_kicking/0BN88t4-kWw_000004_000014.mp4,drop_kicking
train_256/drop_kicking/0LG57TWJb6o_000000_000010.mp4,drop_kicking
train_256/drop_kicking/0mMmUXH-sa4_000002_000012.mp4,drop_kicking
train_256/drop_kicking/0SfGmvlluvs_000010_000020.mp4,drop_kicking
train_256/drop_kicking/0TFvcggtm3k_000002_000012.mp4,drop_kicking
train_256/drop_kicking/0TpW6oYZnME_000000_000010.mp4,drop_kicking
train_256/drop_kicking/0YdN-wAtTWU_000039_000049.mp4,drop_kicking
train_256/drop_kicking/1_OOIF7z-lw_000020_000030.mp4,drop_kicking
train_256/drop_kicking/13Pkil1hzws_000000_000010.mp4,drop_kicking
train_256/drop_kicking/14Fzvs9vPoQ_000004_000014.mp4,drop_kicking
train_256/drop_kicking/1m90axV-JWE_000000_000010.mp4,drop_kicking
train_256/drop_kicking/1qm_fuRKDV8_000004_000014.mp4,drop_kicking
train_256/drop_kicking/1VM7JzZsW2k_000015_000025.mp4,drop_kicking
train_256/drop_kicking/1wYculEPr1U_000001_000011.mp4,drop_kicking
train_256/drop_kicking/27QMBJk_mtI_000001_000011.mp4,drop_kicking
train_256/drop_kicking/2aoqMF6HOcY_000002_000012.mp4,drop_kicking
train_256/drop_kicking/2mJ8r8dDrA_000005_000015.mp4,drop_kicking
train_256/drop_kicking/2nK8QctgHw8_000001_000011.mp4,drop_kicking
train_256/drop_kicking/2PrfOYSUR7A_000002_000012.mp4,drop_kicking
train_256/drumming_fingers/01en9xExwdY_000025_000035.mp4,drumming_fingers
train_256/drumming_fingers/0niq-K9yLqg_000026_000036.mp4,drumming_fingers
train_256/drumming_fingers/0nxZe3k3AmI_000034_000044.mp4,drumming_fingers
train_256/drumming_fingers/0r5pzTSZRng_000040_000050.mp4,drumming_fingers
train_256/drumming_fingers/1lKx46x_18_000147_000157.mp4,drumming_fingers
train_256/drumming_fingers/1o5hJCMW68k_000002_000012.mp4,drumming_fingers
train_256/drumming_fingers/1pNugyq0lFw_000038_000048.mp4,drumming_fingers
train_256/drumming_fingers/22541YRb_0U_000001_000011.mp4,drumming_fingers
train_256/drumming_fingers/22SLwEoMowA_000118_000128.mp4,drumming_fingers
train_256/drumming_fingers/2G-NIl1Zq8_000000_000010.mp4,drumming_fingers
train_256/drumming_fingers/2o8hfYAfzQ_000058_000068.mp4,drumming_fingers
train_256/drumming_fingers/2pcXrMMUCr0_000034_000044.mp4,drumming_fingers
train_256/drumming_fingers/3_rR8s_lpTU_000033_000043.mp4,drumming_fingers
train_256/drumming_fingers/3mcXfDAszvs_000072_000082.mp4,drumming_fingers
train_256/drumming_fingers/3msocIdVTxA_000001_000011.mp4,drumming_fingers
train_256/drumming_fingers/3OF8yqKWbFg_000158_000168.mp4,drumming_fingers
train_256/drumming_fingers/3RRC8t9CBDc_000001_000011.mp4,drumming_fingers
train_256/drumming_fingers/43Nad8v2t1M_000074_000084.mp4,drumming_fingers
train_256/drumming_fingers/4FsaUi4BQBI_000070_000080.mp4,drumming_fingers
train_256/drumming_fingers/4GB0b-quLmo_000027_000037.mp4,drumming_fingers
train_256/drumming_fingers/4NA5E53DZCg_000004_000014.mp4,drumming_fingers
train_256/dunking_basketball/00KSNfv0RJk_000001_000011.mp4,dunking_basketball
train_256/dunking_basketball/03_Le8JqF4w_000010_000020.mp4,dunking_basketball
train_256/dunking_basketball/0A8ov5xMuAM_000003_000013.mp4,dunking_basketball
train_256/dunking_basketball/0boDimB7PrA_000002_000012.mp4,dunking_basketball
train_256/dunking_basketball/0CHfpmvH1x0_000001_000011.mp4,dunking_basketball
train_256/dunking_basketball/0CpipYjWeEA_000005_000015.mp4,dunking_basketball
train_256/dunking_basketball/0d5ZBXEkqyk_000022_000032.mp4,dunking_basketball
train_256/dunking_basketball/0H8sKrGw_Mo_000001_000011.mp4,dunking_basketball
train_256/dunking_basketball/0hUbZScZHAk_000003_000013.mp4,dunking_basketball
train_256/dunking_basketball/0myMjVHynrU_000003_000013.mp4,dunking_basketball
train_256/dunking_basketball/0Nb8KktLVrg_000030_000040.mp4,dunking_basketball
train_256/dunking_basketball/0Pt4Cdnbtrw_000000_000010.mp4,dunking_basketball
train_256/dunking_basketball/0PT9JlE_8Ec_000170_000180.mp4,dunking_basketball
train_256/dunking_basketball/0tlkoyhiPF4_000003_000013.mp4,dunking_basketball
train_256/dunking_basketball/0tmIm4SsVYs_000000_000010.mp4,dunking_basketball
train_256/dunking_basketball/0vf35HoH-pc_000000_000010.mp4,dunking_basketball
train_256/dunking_basketball/0z0xVjDj7VM_000001_000011.mp4,dunking_basketball
train_256/dunking_basketball/16AzBUK3OhA_000011_000021.mp4,dunking_basketball
train_256/dunking_basketball/17qNI2UOo-w_000012_000022.mp4,dunking_basketball
train_256/dunking_basketball/1D5dQWLqAoU_000009_000019.mp4,dunking_basketball
train_256/dunking_basketball/1JWY9fVlSRg_000004_000014.mp4,dunking_basketball
train_256/dying_hair/0ScxbOKR93k_000151_000161.mp4,dying_hair
train_256/dying_hair/0sP_tm0IV1U_000131_000141.mp4,dying_hair
train_256/dying_hair/1GvDmbK0X5M_000162_000172.mp4,dying_hair
train_256/dying_hair/0W-Xv2JGGes_000349_000359.mp4,dying_hair
train_256/dying_hair/-Vcz99PhxgQ_000251_000261.mp4,dying_hair
train_256/dying_hair/0K4X6shWy4g_000105_000115.mp4,dying_hair
train_256/dying_hair/1gE6tQwb52E_000311_000321.mp4,dying_hair
train_256/dying_hair/1CKYGiJJ1RA_000229_000239.mp4,dying_hair
train_256/dying_hair/0taRnclytGA_000148_000158.mp4,dying_hair
train_256/dying_hair/0whbPMOpKzE_000197_000207.mp4,dying_hair
train_256/dying_hair/00EMZGzlhek_000018_000028.mp4,dying_hair
train_256/dying_hair/0d4HGA3-Vj0_000113_000123.mp4,dying_hair
train_256/dying_hair/0j9pyABEzhI_000423_000433.mp4,dying_hair
train_256/dying_hair/0j-xkhqhtlo_000286_000296.mp4,dying_hair
train_256/dying_hair/0OYUEYgqVJk_000298_000308.mp4,dying_hair
train_256/dying_hair/0wVnq5ASxTY_000284_000294.mp4,dying_hair
train_256/dying_hair/0zUYci9DKGo_000095_000105.mp4,dying_hair
train_256/dying_hair/15YSFYxbRTA_000716_000726.mp4,dying_hair
train_256/dying_hair/1Ag8C8pu4Nk_000000_000010.mp4,dying_hair
train_256/dying_hair/1Fd5oFFKXtQ_000127_000137.mp4,dying_hair
train_256/dying_hair/1kufl_sHU1I_000135_000145.mp4,dying_hair
train_256/eating_burger/0FIJ-cyhP2k_000010_000020.mp4,eating_burger
train_256/eating_burger/1wwrIONzPAw_000004_000014.mp4,eating_burger
train_256/eating_burger/1dmfliZM2NI_000001_000011.mp4,eating_burger
train_256/eating_burger/2B4NQC26en8_000004_000014.mp4,eating_burger
train_256/eating_burger/1XklZnvQcGY_000097_000107.mp4,eating_burger
train_256/eating_burger/12Icqn94FZc_000212_000222.mp4,eating_burger
train_256/eating_burger/0LuJFYtclQA_000261_000271.mp4,eating_burger
train_256/eating_burger/1viCCaNGFC0_000047_000057.mp4,eating_burger
train_256/eating_burger/00MUo_0F9-Q_000261_000271.mp4,eating_burger
train_256/eating_burger/1iaNDO810wA_000936_000946.mp4,eating_burger
train_256/eating_burger/1gS5Udgciy0_000052_000062.mp4,eating_burger
train_256/eating_burger/038CcPZEBn4_000014_000024.mp4,eating_burger
train_256/eating_burger/06pj_z8U5c_000043_000053.mp4,eating_burger
train_256/eating_burger/0cmDsag0l9U_000077_000087.mp4,eating_burger
train_256/eating_burger/0mTZJz2aJRk_000080_000090.mp4,eating_burger
train_256/eating_burger/0vjJ9zS3knI_000001_000011.mp4,eating_burger
train_256/eating_burger/12-7o2QML9w_000000_000010.mp4,eating_burger
train_256/eating_burger/1-fccTBU0FM_000011_000021.mp4,eating_burger
train_256/eating_burger/1Ih4HSzwGK4_000007_000017.mp4,eating_burger
train_256/eating_burger/1SbmvZwbV4w_000008_000018.mp4,eating_burger
train_256/eating_burger/-J4sIuimupU_000069_000079.mp4,eating_burger
train_256/eating_cake/0_iIWfN2BA_000011_000021.mp4,eating_cake
train_256/eating_cake/0Jpl4du8F8o_000015_000025.mp4,eating_cake
train_256/eating_cake/1G0RbpsS_aE_000008_000018.mp4,eating_cake
train_256/eating_cake/1pd9-tf17NE_000005_000015.mp4,eating_cake
train_256/eating_cake/1rLgHXNOoqI_000013_000023.mp4,eating_cake
train_256/eating_cake/1YYPDC2Ig18_000009_000019.mp4,eating_cake
train_256/eating_cake/27_oTba7mik_000015_000025.mp4,eating_cake
train_256/eating_cake/2aM0J1ZNo4s_000131_000141.mp4,eating_cake
train_256/eating_cake/2buPVKtWU5M_000009_000019.mp4,eating_cake
train_256/eating_cake/2DMxUUkDgFI_000002_000012.mp4,eating_cake
train_256/eating_cake/2eYMcKwGo3A_000045_000055.mp4,eating_cake
train_256/eating_cake/2j8zidMcXPA_000037_000047.mp4,eating_cake
train_256/eating_cake/2W0luVW5qek_000009_000019.mp4,eating_cake
train_256/eating_cake/3CTqT23XoT0_000008_000018.mp4,eating_cake
train_256/eating_cake/3xnLJ3bjOD0_000004_000014.mp4,eating_cake
train_256/eating_cake/3xssCibHYe0_000026_000036.mp4,eating_cake
train_256/eating_cake/48ezk8aL8oU_000105_000115.mp4,eating_cake
train_256/eating_cake/48f5oAtAusA_000007_000017.mp4,eating_cake
train_256/eating_cake/4eXQfaiObaQ_000001_000011.mp4,eating_cake
train_256/eating_cake/4MxZMWptmeg_000069_000079.mp4,eating_cake
train_256/eating_cake/4NEOPglw-zM_000000_000010.mp4,eating_cake
train_256/eating_carrots/1kMxaTdtQP0_000000_000010.mp4,eating_carrots
train_256/eating_carrots/1xDhfBuATZ0_000027_000037.mp4,eating_carrots
train_256/eating_carrots/2aPVxlEm5r8_000086_000096.mp4,eating_carrots
train_256/eating_carrots/2hJJDGKmJc0_000054_000064.mp4,eating_carrots
train_256/eating_carrots/47sZcVTD3KY_000008_000018.mp4,eating_carrots
train_256/eating_carrots/3sSxqG80obE_000047_000057.mp4,eating_carrots
train_256/eating_carrots/2MlmjE0Il60_000025_000035.mp4,eating_carrots
train_256/eating_carrots/0qFPNlKijPs_000003_000013.mp4,eating_carrots
train_256/eating_carrots/45idT3DXxoQ_000004_000014.mp4,eating_carrots
train_256/eating_carrots/3W3bGkkFjnY_000095_000105.mp4,eating_carrots
train_256/eating_carrots/0VUSj-SAcUs_000009_000019.mp4,eating_carrots
train_256/eating_carrots/0H7QF6YNj7k_000002_000012.mp4,eating_carrots
train_256/eating_carrots/1HW0xxQBjiU_000138_000148.mp4,eating_carrots
train_256/eating_carrots/1OOkguyr8zw_000016_000026.mp4,eating_carrots
train_256/eating_carrots/1rQaP5Kf5Xw_000019_000029.mp4,eating_carrots
train_256/eating_carrots/1t6qClHwXq0_000005_000015.mp4,eating_carrots
train_256/eating_carrots/2_jLu17BSoE_000000_000010.mp4,eating_carrots
train_256/eating_carrots/2FM5UIAx2o4_000075_000085.mp4,eating_carrots
train_256/eating_carrots/3DmlVvjxTic_000011_000021.mp4,eating_carrots
train_256/eating_carrots/3ELUJhfK1ZE_000014_000024.mp4,eating_carrots
train_256/eating_carrots/3kavSc71JM8_000003_000013.mp4,eating_carrots
train_256/eating_chips/00e59C9YgUc_000003_000013.mp4,eating_chips
train_256/eating_chips/030KGXn4hy4_000025_000035.mp4,eating_chips
train_256/eating_chips/05PVk0vWvb4_000046_000056.mp4,eating_chips
train_256/eating_chips/0J2hIKBCSDg_000018_000028.mp4,eating_chips
train_256/eating_chips/0JLz81Wvk_k_000041_000051.mp4,eating_chips
train_256/eating_chips/0o1VQXMWwxo_000003_000013.mp4,eating_chips
train_256/eating_chips/0xXEfgNiJbQ_000023_000033.mp4,eating_chips
train_256/eating_chips/1_OOsNcx5tQ_000089_000099.mp4,eating_chips
train_256/eating_chips/1CSOIiEJwx0_000008_000018.mp4,eating_chips
train_256/eating_chips/1DANNB6_6RI_000135_000145.mp4,eating_chips
train_256/eating_chips/1dNhN93NSic_000001_000011.mp4,eating_chips
train_256/eating_chips/1DT4NNxIrm0_000075_000085.mp4,eating_chips
train_256/eating_chips/1oJZGZ4whRA_000212_000222.mp4,eating_chips
train_256/eating_chips/1Q_fDinc9OM_000012_000022.mp4,eating_chips
train_256/eating_chips/1Q2yFZ7jNuw_000155_000165.mp4,eating_chips
train_256/eating_chips/1Qz2zo-1lE_000031_000041.mp4,eating_chips
train_256/eating_chips/22Y6OZHPPV0_000043_000053.mp4,eating_chips
train_256/eating_chips/28bQP2GtXrA_000015_000025.mp4,eating_chips
train_256/eating_chips/2D9g6QcSnKc_000002_000012.mp4,eating_chips
train_256/eating_chips/2F4jKXQDFtk_000000_000010.mp4,eating_chips
train_256/eating_chips/2FrJ5gswZ0Y_000003_000013.mp4,eating_chips
train_256/eating_doughnuts/0AaQpoTDKmI_000003_000013.mp4,eating_doughnuts
train_256/eating_doughnuts/0lOQGjgwzGU_000001_000011.mp4,eating_doughnuts
train_256/eating_doughnuts/0NBENxItoKY_000003_000013.mp4,eating_doughnuts
train_256/eating_doughnuts/0qLW6rdj_Fk_000006_000016.mp4,eating_doughnuts
train_256/eating_doughnuts/16CDSpDlU1c_000003_000013.mp4,eating_doughnuts
train_256/eating_doughnuts/1MNYX74lHzM_000170_000180.mp4,eating_doughnuts
train_256/eating_doughnuts/1pfKrQ-K6Pg_000052_000062.mp4,eating_doughnuts
train_256/eating_doughnuts/1QbXSzC_MQY_000051_000061.mp4,eating_doughnuts
train_256/eating_doughnuts/1uIpeCp8ifs_000070_000080.mp4,eating_doughnuts
train_256/eating_doughnuts/1umxvmop4Xg_000001_000011.mp4,eating_doughnuts
train_256/eating_doughnuts/29LRyxlnxJg_000235_000245.mp4,eating_doughnuts
train_256/eating_doughnuts/2lkP6WX1JqE_000034_000044.mp4,eating_doughnuts
train_256/eating_doughnuts/2Pchp3jrJs8_000002_000012.mp4,eating_doughnuts
train_256/eating_doughnuts/2-slSV1Uakc_000001_000011.mp4,eating_doughnuts
train_256/eating_doughnuts/2uJyGgx8_24_000025_000035.mp4,eating_doughnuts
train_256/eating_doughnuts/2uOrZihDbOo_000052_000062.mp4,eating_doughnuts
train_256/eating_doughnuts/35e4rrJkn4c_000004_000014.mp4,eating_doughnuts
train_256/eating_doughnuts/37GGeCScCxQ_000050_000060.mp4,eating_doughnuts
train_256/eating_doughnuts/38qB3KzurOA_000002_000012.mp4,eating_doughnuts
train_256/eating_doughnuts/3Mgrk5v6zBs_000003_000013.mp4,eating_doughnuts
train_256/eating_doughnuts/3S4RfsZcmGM_000026_000036.mp4,eating_doughnuts
train_256/eating_hotdog/07dVkTTGXv4_000367_000377.mp4,eating_hotdog
train_256/eating_hotdog/0eRNvk76Fhg_000064_000074.mp4,eating_hotdog
train_256/eating_hotdog/2-Tq5LvwJIc_000108_000118.mp4,eating_hotdog
train_256/eating_hotdog/2yfY6KhdZ4A_000004_000014.mp4,eating_hotdog
train_256/eating_hotdog/1Gq5O6AebNU_000156_000166.mp4,eating_hotdog
train_256/eating_hotdog/1muEzP1jX_Q_000447_000457.mp4,eating_hotdog
train_256/eating_hotdog/3YbuslVAai8_000052_000062.mp4,eating_hotdog
train_256/eating_hotdog/2GBRqXhNWts_000037_000047.mp4,eating_hotdog
train_256/eating_hotdog/2S5DMUMvkyw_000088_000098.mp4,eating_hotdog
train_256/eating_hotdog/2QFGQlwx3wo_000020_000030.mp4,eating_hotdog
train_256/eating_hotdog/2DdkP6U4WjY_000044_000054.mp4,eating_hotdog
train_256/eating_hotdog/0G27MoNN_iM_000192_000202.mp4,eating_hotdog
train_256/eating_hotdog/0iNc1DSb2Lc_000075_000085.mp4,eating_hotdog
train_256/eating_hotdog/13-k56ie2wQ_000023_000033.mp4,eating_hotdog
train_256/eating_hotdog/1BRwWRBtGYg_000001_000011.mp4,eating_hotdog
train_256/eating_hotdog/1CwaupDlKiA_000050_000060.mp4,eating_hotdog
train_256/eating_hotdog/1zaz-wmBRg4_000113_000123.mp4,eating_hotdog
train_256/eating_hotdog/3GD4LE_FTDs_000466_000476.mp4,eating_hotdog
train_256/eating_hotdog/3hYd5cOGFs_000001_000011.mp4,eating_hotdog
train_256/eating_hotdog/3jKFKV7kQ6E_000109_000119.mp4,eating_hotdog
train_256/eating_hotdog/3NKLGx_EphA_000050_000060.mp4,eating_hotdog
train_256/eating_ice_cream/03fd3rnupoE_000018_000028.mp4,eating_ice_cream
train_256/eating_ice_cream/06iDqj6n6YI_000000_000010.mp4,eating_ice_cream
train_256/eating_ice_cream/07KR3jta1Uo_000019_000029.mp4,eating_ice_cream
train_256/eating_ice_cream/0FnVWxvziQQ_000009_000019.mp4,eating_ice_cream
train_256/eating_ice_cream/0g_pK2gsW3c_000014_000024.mp4,eating_ice_cream
train_256/eating_ice_cream/0G3yniDCOWk_000003_000013.mp4,eating_ice_cream
train_256/eating_ice_cream/0GUeiEZBMoI_000070_000080.mp4,eating_ice_cream
train_256/eating_ice_cream/0HDeeGOp6E0_000012_000022.mp4,eating_ice_cream
train_256/eating_ice_cream/0kj550MXu-8_000028_000038.mp4,eating_ice_cream
train_256/eating_ice_cream/0kKfRQWmUHU_000002_000012.mp4,eating_ice_cream
train_256/eating_ice_cream/0KUHoXyYiIs_000000_000010.mp4,eating_ice_cream
train_256/eating_ice_cream/0pqGCVY9lI8_000020_000030.mp4,eating_ice_cream
train_256/eating_ice_cream/0uJONCBOI-E_000002_000012.mp4,eating_ice_cream
train_256/eating_ice_cream/0vldOeJCp0E_000048_000058.mp4,eating_ice_cream
train_256/eating_ice_cream/0VqathWO8mU_000035_000045.mp4,eating_ice_cream
train_256/eating_ice_cream/0W-Enb4ARIw_000026_000036.mp4,eating_ice_cream
train_256/eating_ice_cream/0wk2ETM_qP8_000065_000075.mp4,eating_ice_cream
train_256/eating_ice_cream/15X-JbkRS_w_000003_000013.mp4,eating_ice_cream
train_256/eating_ice_cream/19xlAHl3ZOs_000040_000050.mp4,eating_ice_cream
train_256/eating_ice_cream/1C8yKh9agNQ_000061_000071.mp4,eating_ice_cream
train_256/eating_ice_cream/1HihbqBhPgA_000007_000017.mp4,eating_ice_cream
train_256/eating_spaghetti/04Q8f9lEzoA_000018_000028.mp4,eating_spaghetti
train_256/eating_spaghetti/0AisbPBEq-c_000003_000013.mp4,eating_spaghetti
train_256/eating_spaghetti/0K82C4cGttw_000072_000082.mp4,eating_spaghetti
train_256/eating_spaghetti/0nbRLi_nHEQ_000022_000032.mp4,eating_spaghetti
train_256/eating_spaghetti/0QEc0kJWUaU_000004_000014.mp4,eating_spaghetti
train_256/eating_spaghetti/0R6wpipD-c_000035_000045.mp4,eating_spaghetti
train_256/eating_spaghetti/0TfuoJOcAUE_000004_000014.mp4,eating_spaghetti
train_256/eating_spaghetti/0uay8Sbzn8E_000078_000088.mp4,eating_spaghetti
train_256/eating_spaghetti/0UTA7zg8huM_000092_000102.mp4,eating_spaghetti
train_256/eating_spaghetti/12WWbRUbOms_000072_000082.mp4,eating_spaghetti
train_256/eating_spaghetti/14AZeSMkm-M_000021_000031.mp4,eating_spaghetti
train_256/eating_spaghetti/18nXGrBvNJE_000004_000014.mp4,eating_spaghetti
train_256/eating_spaghetti/18TVCQD2etE_000004_000014.mp4,eating_spaghetti
train_256/eating_spaghetti/1Ge5azXYS3k_000019_000029.mp4,eating_spaghetti
train_256/eating_spaghetti/1Gk305A7XyE_000052_000062.mp4,eating_spaghetti
train_256/eating_spaghetti/1Jo5mNMGRX0_000021_000031.mp4,eating_spaghetti
train_256/eating_spaghetti/1JzrU8LWXKI_000001_000011.mp4,eating_spaghetti
train_256/eating_spaghetti/1Mglc4TQ4LI_000014_000024.mp4,eating_spaghetti
train_256/eating_spaghetti/1SWi63hMWeA_000026_000036.mp4,eating_spaghetti
train_256/eating_spaghetti/1U7lLMSRaOw_000000_000010.mp4,eating_spaghetti
train_256/eating_spaghetti/1UmuFcHwm0Y_000001_000011.mp4,eating_spaghetti
train_256/eating_watermelon/0_lXMxvogIQ_000323_000333.mp4,eating_watermelon
train_256/eating_watermelon/07dNCmvxNIg_000001_000011.mp4,eating_watermelon
train_256/eating_watermelon/0aDlftNdyw_000280_000290.mp4,eating_watermelon
train_256/eating_watermelon/0CV5LDRWwJ8_000135_000145.mp4,eating_watermelon
train_256/eating_watermelon/0JMurscrsBs_000000_000010.mp4,eating_watermelon
train_256/eating_watermelon/0MWVevXrUb8_000005_000015.mp4,eating_watermelon
train_256/eating_watermelon/18iLzeDp0Oo_000001_000011.mp4,eating_watermelon
train_256/eating_watermelon/19fuk7JJkIc_000046_000056.mp4,eating_watermelon
train_256/eating_watermelon/1-ftBwmSRk_000015_000025.mp4,eating_watermelon
train_256/eating_watermelon/1IzCEYUdXY0_000094_000104.mp4,eating_watermelon
train_256/eating_watermelon/1KxRr-R4QbI_000102_000112.mp4,eating_watermelon
train_256/eating_watermelon/1xBFyfuckAA_000005_000015.mp4,eating_watermelon
train_256/eating_watermelon/2OJRSVwOcSM_000043_000053.mp4,eating_watermelon
train_256/eating_watermelon/2VYtvaXujSE_000113_000123.mp4,eating_watermelon
train_256/eating_watermelon/31JNlhNBf7c_000041_000051.mp4,eating_watermelon
train_256/eating_watermelon/31LazXkQKyw_000061_000071.mp4,eating_watermelon
train_256/eating_watermelon/3LDMVCslYNI_000021_000031.mp4,eating_watermelon
train_256/eating_watermelon/3NP4CVczb9o_000065_000075.mp4,eating_watermelon
train_256/eating_watermelon/3S20Sqh1Bmg_000012_000022.mp4,eating_watermelon
train_256/eating_watermelon/3VeXyr3ouz4_000010_000020.mp4,eating_watermelon
train_256/eating_watermelon/3YRFnn-A2oE_000017_000027.mp4,eating_watermelon
train_256/egg_hunting/3QrTYxJ_mAY_000003_000013.mp4,egg_hunting
train_256/egg_hunting/3WlkU8TGct0_000019_000029.mp4,egg_hunting
train_256/egg_hunting/2C8yk3Y9X7Q_000528_000538.mp4,egg_hunting
